job_id,title,company,location,experience_band,salary_lpa,posted_date,skills_raw
JOB00521,ML Engineer,CloudPeak Technologies,Mumbai,0-1,5.3,2026-03-01,AWS|Excel|GenAI Tools|MLOps|Machine Learning|PyTorch|Redux|SQL
JOB00522,DevOps Engineer,Ironclad Technologies,Delhi NCR,3-5,17.6,2026-08-04,AWS|Jenkins|Kubernetes|Linux|MLOps
JOB00523,Product Analyst,Lumen Digital,Pune,1-3,6.5,2026-07-05,A/B Testing|AWS|Excel|GenAI Tools|Kubernetes|MLOps|Python|Tableau
JOB00524,Backend Developer,GreenPath Analytics,Kolkata,5-8,23.7,2026-05-23,AWS|GenAI Tools|MLOps|Microservices|REST API|Redux|System Design
JOB00525,Data Engineer,Corestack,Delhi NCR,8+,33.8,2026-03-13,AWS|Data Warehousing|Docker|ETL|GCP|Jenkins|Kafka|MLOps|Spark
JOB00526,Data Scientist,Novara Systems,Chennai,8+,46.4,2026-05-26,Deep Learning|GenAI Tools|Jenkins|MLOps|Machine Learning|Pandas|SQL|TypeScript
JOB00527,Data Analyst,Fintara,Remote,0-1,3.6,2026-05-21,Excel|GenAI Tools|Looker|Power BI|Python|TypeScript
JOB00528,Data Scientist,PixelForge,Delhi NCR,5-8,26.6,2026-05-05,AWS|GenAI Tools|MLOps|Machine Learning|Pandas|PyTorch|SQL|Scikit-learn
JOB00529,Full Stack Developer,Pinnacle Cloud,Noida,0-1,4.6,2026-07-21,Docker|Excel|GenAI Tools|MLOps|MongoDB|Node.js|REST API|React|SQL|TypeScript
JOB00530,DevOps Engineer,Arclight IT,Mumbai,8+,44.0,2026-05-31,AWS|CI/CD|Docker|GCP|GenAI Tools|Kubernetes|Linux|MLOps|Terraform|TypeScript
JOB00531,Data Analyst,Northbridge Analytics,Delhi NCR,5-8,18.7,2026-06-11,Excel|GenAI Tools|Jenkins|Pandas|Statistics|Tableau
JOB00532,Backend Developer,Corestack,Hyderabad,5-8,26.9,2026-08-07,AWS|Excel|GenAI Tools|Kubernetes|MongoDB|Node.js|Redis|SQL
JOB00533,DevOps Engineer,GreenPath Analytics,Bengaluru,0-1,4.1,2026-06-21,AWS|CI/CD|Docker|Kubernetes|Linux|MLOps|Python|TypeScript
JOB00534,Business Analyst,Northbridge Analytics,Noida,0-1,5.3,2026-05-19,Excel|GenAI Tools|Jenkins|MLOps|Power BI|Requirements Gathering|SQL|Stakeholder Management|Statistics
JOB00535,Business Analyst,Corestack,Pune,8+,29.5,2026-07-20,AWS|GenAI Tools|Jira|Kubernetes|MLOps|Power BI|Requirements Gathering|SQL|Stakeholder Management|Tableau
JOB00536,DevOps Engineer,Meridian Softworks,Delhi NCR,5-8,30.2,2026-07-22,AWS|CI/CD|Excel|GCP|Kubernetes|Linux|Python
JOB00537,Full Stack Developer,ByteBloom,Pune,1-3,11.6,2026-03-09,AWS|GenAI Tools|JavaScript|MLOps|MongoDB|SQL|TypeScript
JOB00538,Product Analyst,Innotech Systems,Delhi NCR,1-3,7.7,2026-07-29,Excel|Power BI|Product Metrics|Python|SQL|Statistics|Tableau|TypeScript
JOB00539,Full Stack Developer,BrightWave Solutions,Pune,0-1,4.7,2026-03-03,AWS|Excel|JavaScript|MongoDB|Node.js|SQL|TypeScript
JOB00540,Backend Developer,DataNest,Noida,1-3,9.0,2026-03-04,Docker|GenAI Tools|MongoDB|Node.js|REST API
JOB00541,MERN Stack Developer,Lumen Digital,Gurugram,1-3,11.5,2026-05-30,AWS|Express.js|GenAI Tools|Jenkins|MongoDB|React|Redux
JOB00542,MERN Stack Developer,Meridian Softworks,Bengaluru,3-5,12.9,2026-03-09,AWS|Express.js|JavaScript|Jenkins|MLOps|Node.js|REST API|TypeScript
JOB00543,Data Analyst,Meridian Softworks,Delhi NCR,1-3,9.9,2026-05-14,A/B Testing|AWS|Excel|GenAI Tools|Kubernetes|Looker|MLOps|Python|SQL|Tableau
JOB00544,Backend Developer,ByteBloom,Remote,5-8,23.8,2026-03-06,AWS|Excel|Microservices|MongoDB|Node.js|SQL
JOB00545,DevOps Engineer,Fintara,Pune,1-3,7.3,2026-07-31,CI/CD|Docker|GCP|Jenkins|Kubernetes|Linux|MLOps
JOB00546,Backend Developer,Ironclad Technologies,Chennai,1-3,9.3,2026-07-22,AWS|Docker|Excel|GenAI Tools|Kubernetes|Microservices|MongoDB|REST API
JOB00547,Business Analyst,GreenPath Analytics,Remote,0-1,5.0,2026-03-22,AWS|Excel|Jira|MLOps|Requirements Gathering|SQL|Statistics|Tableau|TypeScript
JOB00548,Business Analyst,Vertex Software,Gurugram,1-3,8.5,2026-07-29,Excel|Jira|Kubernetes|Power BI|SQL|Statistics|Tableau
JOB00549,DevOps Engineer,Innotech Systems,Bengaluru,3-5,15.0,2026-05-07,AWS|CI/CD|Docker|Excel|Jenkins|Kubernetes|Linux|MLOps|Terraform|TypeScript
JOB00550,Data Engineer,Quantify Labs,Kolkata,5-8,22.9,2026-07-12,AWS|Data Warehousing|Docker|GCP|Jenkins|Kafka|Kubernetes|MLOps|TypeScript
JOB00551,Product Analyst,BrightWave Solutions,Gurugram,3-5,17.5,2026-03-26,Excel|Kubernetes|MLOps|Power BI|Python|SQL|Statistics|TypeScript
JOB00552,MERN Stack Developer,Vertex Software,Remote,1-3,10.2,2026-05-18,Express.js|GenAI Tools|JWT|JavaScript|Kubernetes|MongoDB|REST API|React|Redux
JOB00553,Data Scientist,Fintara,Gurugram,5-8,23.3,2026-03-07,Deep Learning|Pandas|PyTorch|Redux|Statistics
JOB00554,Business Analyst,PixelForge,Delhi NCR,3-5,14.3,2026-04-04,Excel|Jira|Kubernetes|MLOps|Redux|Requirements Gathering|SQL|Stakeholder Management|Statistics|Tableau|TypeScript
JOB00555,ML Engineer,DataNest,Mumbai,5-8,24.7,2026-08-01,AWS|Deep Learning|GenAI Tools|MLOps|PyTorch|SQL|TypeScript
JOB00556,Full Stack Developer,GreenPath Analytics,Bengaluru,8+,42.3,2026-06-29,AWS|JavaScript|Kubernetes|MongoDB|REST API|SQL|TypeScript
JOB00557,Full Stack Developer,GreenPath Analytics,Hyderabad,1-3,11.8,2026-04-17,AWS|Docker|JavaScript|Jenkins|Node.js|Redux
JOB00558,Product Analyst,PixelForge,Mumbai,3-5,15.0,2026-03-04,Excel|Jenkins|Power BI|Product Metrics|Python|Redux|SQL
JOB00559,Business Analyst,DataNest,Delhi NCR,8+,38.0,2026-04-30,Excel|GenAI Tools|Kubernetes|Requirements Gathering|SQL|Stakeholder Management|Statistics|Tableau|TypeScript
JOB00560,Full Stack Developer,PixelForge,Chennai,5-8,22.8,2026-08-07,AWS|GenAI Tools|JavaScript|Jenkins|Node.js|REST API|TypeScript
JOB00561,Product Analyst,Fintara,Noida,1-3,9.0,2026-07-14,A/B Testing|AWS|Excel|GenAI Tools|Kubernetes|Power BI|Python|SQL|Statistics|TypeScript
JOB00562,Full Stack Developer,Novara Systems,Bengaluru,5-8,18.9,2026-08-21,AWS|Docker|Kubernetes|MLOps|React|SQL|TypeScript
JOB00563,Data Engineer,Novara Systems,Delhi NCR,3-5,19.2,2026-03-16,Airflow|Data Warehousing|Docker|ETL|GCP|Jenkins|SQL|Spark|TypeScript
JOB00564,ML Engineer,Fintara,Mumbai,8+,36.9,2026-04-12,AWS|Docker|GenAI Tools|Jenkins|Kubernetes|MLOps|Machine Learning|PyTorch|Python
JOB00565,DevOps Engineer,TrueNorth Data,Pune,1-3,12.4,2026-03-02,GCP|Jenkins|Linux|Redux|Terraform
JOB00566,Backend Developer,Lumen Digital,Pune,3-5,15.0,2026-04-08,AWS|Docker|Excel|GenAI Tools|Jenkins|Node.js|REST API|Redis|System Design
JOB00567,Data Scientist,GreenPath Analytics,Bengaluru,3-5,19.1,2026-03-13,Deep Learning|Jenkins|Pandas|Python|SQL|Statistics
JOB00568,Data Scientist,Vertex Software,Mumbai,5-8,33.6,2026-04-20,Deep Learning|MLOps|Machine Learning|SQL|Scikit-learn|Statistics
JOB00569,Business Analyst,BrightWave Solutions,Delhi NCR,8+,28.3,2026-03-17,Excel|Jenkins|Jira|MLOps|Power BI|SQL|Stakeholder Management|TypeScript
JOB00570,Full Stack Developer,ByteBloom,Hyderabad,5-8,22.2,2026-05-04,AWS|Docker|JavaScript|MongoDB|Node.js|REST API
JOB00571,Data Analyst,GreenPath Analytics,Noida,5-8,16.2,2026-05-02,A/B Testing|Excel|GenAI Tools|Looker|MLOps|Power BI|Python|SQL|TypeScript
JOB00572,MERN Stack Developer,Lumen Digital,Bengaluru,3-5,10.7,2026-05-12,Excel|JWT|JavaScript|MongoDB|Node.js|REST API|TypeScript
JOB00573,Data Engineer,DataNest,Gurugram,5-8,23.8,2026-03-24,Data Warehousing|Docker|ETL|Kafka|Kubernetes|MLOps|Python|Redux|SQL|Spark
JOB00574,Data Engineer,Pinnacle Cloud,Remote,5-8,25.1,2026-05-06,Data Warehousing|GCP|GenAI Tools|Kafka|Kubernetes|MLOps|Redux|SQL|TypeScript
JOB00575,Data Analyst,TrueNorth Data,Delhi NCR,1-3,9.2,2026-05-02,A/B Testing|AWS|Excel|Jenkins|Looker|Redux|SQL|TypeScript
JOB00576,ML Engineer,BrightWave Solutions,Bengaluru,1-3,12.3,2026-07-02,AWS|Deep Learning|Docker|GenAI Tools|Jenkins|Kubernetes|MLOps|Python|SQL|TypeScript
JOB00577,MERN Stack Developer,Meridian Softworks,Bengaluru,3-5,16.7,2026-05-03,Express.js|GenAI Tools|JWT|JavaScript|MongoDB|REST API|React|Redux
JOB00578,MERN Stack Developer,CloudPeak Technologies,Bengaluru,1-3,10.9,2026-05-25,Express.js|MLOps|Node.js|React|Redux|TypeScript
JOB00579,Data Analyst,Novara Systems,Delhi NCR,1-3,10.2,2026-06-26,AWS|Excel|Pandas|Python|Tableau|TypeScript
JOB00580,MERN Stack Developer,Ironclad Technologies,Gurugram,1-3,7.3,2026-07-02,AWS|Express.js|JWT|MongoDB|Node.js|React|TypeScript
JOB00581,Product Analyst,PixelForge,Gurugram,3-5,12.2,2026-07-22,AWS|Excel|Jenkins|Kubernetes|MLOps|Power BI|Python|Tableau|TypeScript
JOB00582,Data Scientist,PixelForge,Gurugram,3-5,16.4,2026-08-01,AWS|GenAI Tools|Kubernetes|MLOps|Pandas|PyTorch|Python|SQL|TypeScript
JOB00583,Backend Developer,PixelForge,Gurugram,1-3,6.6,2026-04-29,AWS|Docker|GenAI Tools|Microservices|Node.js|REST API|Redis|Redux|TypeScript
JOB00584,Product Analyst,Northbridge Analytics,Gurugram,3-5,14.0,2026-03-26,A/B Testing|Excel|Jenkins|Power BI|SQL|Tableau
JOB00585,Data Engineer,Arclight IT,Hyderabad,5-8,25.3,2026-05-24,AWS|Data Warehousing|ETL|Kafka|Python|Redux|TypeScript
JOB00586,Data Analyst,Lumen Digital,Delhi NCR,5-8,24.5,2026-03-22,A/B Testing|AWS|GenAI Tools|Jenkins|Looker|MLOps|Pandas|Python|Redux|Statistics|Tableau
JOB00587,MERN Stack Developer,Ironclad Technologies,Delhi NCR,5-8,17.1,2026-05-22,AWS|JavaScript|MongoDB|Redux|TypeScript
JOB00588,MERN Stack Developer,Meridian Softworks,Delhi NCR,1-3,11.4,2026-05-21,AWS|Express.js|JavaScript|Kubernetes|MongoDB|REST API|Redux|TypeScript
JOB00589,Product Analyst,Arclight IT,Delhi NCR,3-5,16.6,2026-03-08,Excel|Jenkins|Product Metrics|Python|SQL|Statistics|Tableau
JOB00590,Data Scientist,Skyline InfoTech,Noida,8+,41.2,2026-07-23,AWS|Deep Learning|Excel|Kubernetes|Pandas|PyTorch|Python|SQL|Scikit-learn
JOB00591,Data Engineer,Lumen Digital,Chennai,0-1,6.1,2026-04-07,AWS|Airflow|Data Warehousing|Docker|GCP|Kubernetes|MLOps|SQL|Spark
JOB00592,Backend Developer,Novara Systems,Mumbai,8+,29.2,2026-03-03,Docker|Microservices|MongoDB|Redis|SQL|System Design
JOB00593,ML Engineer,Meridian Softworks,Mumbai,0-1,6.4,2026-07-15,Deep Learning|Docker|GenAI Tools|Jenkins|Kubernetes|MLOps|PyTorch|SQL|TypeScript
JOB00594,ML Engineer,ByteBloom,Kolkata,8+,52.0,2026-03-24,GenAI Tools|Kubernetes|Machine Learning|PyTorch|SQL|TypeScript
JOB00595,Full Stack Developer,Lumen Digital,Remote,1-3,8.4,2026-05-06,JavaScript|Jenkins|Node.js|Redux|SQL|TypeScript
JOB00596,ML Engineer,Vertex Software,Chennai,1-3,11.9,2026-06-27,AWS|Docker|Excel|GenAI Tools|MLOps|Machine Learning|PyTorch|Python|Redux|SQL|TypeScript
JOB00597,Data Scientist,Innotech Systems,Kolkata,5-8,28.7,2026-08-08,AWS|Excel|GenAI Tools|Jenkins|MLOps|Machine Learning|Pandas|PyTorch|Redux|SQL|Statistics|TypeScript
JOB00598,ML Engineer,Ironclad Technologies,Delhi NCR,1-3,11.2,2026-04-14,Deep Learning|Docker|GenAI Tools|Machine Learning|PyTorch|TypeScript
JOB00599,ML Engineer,Northbridge Analytics,Noida,5-8,30.6,2026-08-22,AWS|MLOps|PyTorch|Python|Redux|SQL
JOB00600,ML Engineer,Vertex Software,Hyderabad,0-1,6.1,2026-08-02,AWS|Deep Learning|GenAI Tools|Jenkins|Kubernetes|MLOps
JOB00601,Business Analyst,Fintara,Gurugram,1-3,7.1,2026-05-20,AWS|Jira|Power BI|Requirements Gathering|SQL|Stakeholder Management|Statistics|Tableau
JOB00602,ML Engineer,PixelForge,Chennai,5-8,27.1,2026-07-05,AWS|Deep Learning|Docker|GenAI Tools|MLOps|Machine Learning|PyTorch|TypeScript
JOB00603,Product Analyst,Meridian Softworks,Remote,3-5,16.6,2026-06-15,A/B Testing|AWS|Excel|GenAI Tools|Jenkins|Kubernetes|Product Metrics|Python|Redux|SQL|Tableau
JOB00604,Data Scientist,Meridian Softworks,Chennai,3-5,21.2,2026-06-12,AWS|GenAI Tools|Kubernetes|MLOps|Pandas|PyTorch|SQL|TypeScript
JOB00605,Data Analyst,Arclight IT,Pune,1-3,7.5,2026-04-16,A/B Testing|Excel|Looker|Power BI|SQL
JOB00606,Business Analyst,Pinnacle Cloud,Delhi NCR,5-8,21.8,2026-05-26,AWS|Jira|Kubernetes|MLOps|Power BI|Redux|SQL|Tableau|TypeScript
JOB00607,Data Scientist,GreenPath Analytics,Gurugram,5-8,27.5,2026-04-05,Jenkins|Machine Learning|Pandas|PyTorch|Python|SQL|Scikit-learn|Statistics
JOB00608,ML Engineer,DataNest,Bengaluru,3-5,18.2,2026-04-28,AWS|Deep Learning|Excel|GenAI Tools|MLOps|Machine Learning|Python|SQL
JOB00609,Backend Developer,Novara Systems,Gurugram,0-1,6.0,2026-04-24,Docker|Kubernetes|Microservices|REST API|SQL|System Design
JOB00610,MERN Stack Developer,Lumen Digital,Delhi NCR,3-5,13.9,2026-08-03,AWS|Excel|JWT|JavaScript|REST API|React|Redux|TypeScript
JOB00611,Data Engineer,Lumen Digital,Kolkata,0-1,4.4,2026-07-07,AWS|ETL|GCP|MLOps|SQL|Spark
JOB00612,Data Engineer,Novara Systems,Delhi NCR,8+,41.3,2026-06-16,Airflow|Data Warehousing|GenAI Tools|Kafka|Kubernetes|Spark|TypeScript
JOB00613,Data Scientist,Skyline InfoTech,Delhi NCR,5-8,31.8,2026-08-07,Excel|GenAI Tools|Kubernetes|MLOps|Machine Learning|Pandas|PyTorch|Redux|SQL|TypeScript
JOB00614,Backend Developer,Meridian Softworks,Kolkata,8+,36.9,2026-05-21,AWS|Docker|Jenkins|Kubernetes|Microservices|REST API|SQL|System Design
JOB00615,ML Engineer,Arclight IT,Noida,0-1,6.2,2026-08-28,AWS|Deep Learning|Docker|GenAI Tools|Kubernetes|MLOps|PyTorch|Python|SQL|TypeScript
JOB00616,Data Scientist,GreenPath Analytics,Mumbai,3-5,19.9,2026-08-28,GenAI Tools|Kubernetes|Pandas|Scikit-learn|Statistics|TypeScript
JOB00617,Full Stack Developer,ByteBloom,Remote,3-5,18.9,2026-03-02,AWS|MongoDB|Node.js|REST API|React|Redux|SQL|TypeScript
JOB00618,Product Analyst,PixelForge,Bengaluru,1-3,7.5,2026-04-03,AWS|Excel|Jenkins|Python|Redux|SQL|Statistics
JOB00619,Business Analyst,Innotech Systems,Gurugram,0-1,5.5,2026-08-11,AWS|Excel|GenAI Tools|Jenkins|Kubernetes|MLOps|Power BI|Requirements Gathering|SQL|Stakeholder Management|Statistics|Tableau|TypeScript
JOB00620,DevOps Engineer,CloudPeak Technologies,Bengaluru,0-1,5.1,2026-05-29,AWS|Docker|Excel|Jenkins|Kubernetes|Linux|Python
JOB00621,MERN Stack Developer,Skyline InfoTech,Noida,8+,36.1,2026-06-27,Excel|Express.js|GenAI Tools|JWT|MongoDB|React|Redux|TypeScript
JOB00622,Data Analyst,CloudPeak Technologies,Bengaluru,5-8,22.0,2026-06-29,Excel|GenAI Tools|Jenkins|Looker|Pandas|Power BI|Python|Statistics
JOB00623,MERN Stack Developer,Meridian Softworks,Hyderabad,8+,33.6,2026-04-18,AWS|Excel|JWT|Jenkins|MongoDB|Node.js|REST API|TypeScript
JOB00624,Business Analyst,Northbridge Analytics,Bengaluru,0-1,5.3,2026-05-26,AWS|Excel|Jenkins|Jira|Power BI|Requirements Gathering|SQL|Stakeholder Management|Statistics|TypeScript
JOB00625,Product Analyst,BrightWave Solutions,Delhi NCR,3-5,15.5,2026-07-25,A/B Testing|Kubernetes|MLOps|Product Metrics|Python|SQL|Tableau|TypeScript
JOB00626,DevOps Engineer,Lumen Digital,Mumbai,5-8,26.3,2026-03-24,AWS|CI/CD|Excel|GCP|GenAI Tools|Jenkins|Kubernetes|Linux|MLOps|Python|Terraform|TypeScript
JOB00627,ML Engineer,CloudPeak Technologies,Noida,3-5,21.0,2026-07-27,Deep Learning|Docker|GenAI Tools|Kubernetes|MLOps|PyTorch|Python|SQL|TypeScript
JOB00628,ML Engineer,Fintara,Chennai,5-8,35.5,2026-04-17,AWS|Docker|GenAI Tools|Machine Learning|PyTorch|Python|TypeScript
JOB00629,DevOps Engineer,Arclight IT,Delhi NCR,1-3,12.6,2026-07-31,AWS|CI/CD|GenAI Tools|Jenkins|Kubernetes|Linux|MLOps
JOB00630,Data Engineer,Vertex Software,Hyderabad,3-5,13.3,2026-06-24,Data Warehousing|Docker|Kafka|Kubernetes|MLOps|Python|Spark
JOB00631,MERN Stack Developer,Lumen Digital,Bengaluru,5-8,22.1,2026-06-30,AWS|Excel|Express.js|JWT|MLOps|MongoDB|Node.js|TypeScript
JOB00632,Product Analyst,Meridian Softworks,Delhi NCR,0-1,4.9,2026-08-23,A/B Testing|Excel|GenAI Tools|Jenkins|Kubernetes|MLOps|Power BI|Product Metrics|SQL|Statistics
JOB00633,ML Engineer,Vertex Software,Delhi NCR,3-5,16.0,2026-06-20,AWS|Deep Learning|GenAI Tools|MLOps|Machine Learning|Python
JOB00634,DevOps Engineer,Ironclad Technologies,Bengaluru,8+,51.4,2026-08-05,AWS|CI/CD|GenAI Tools|Jenkins|Kubernetes|Linux|Python
JOB00635,Data Scientist,Novara Systems,Bengaluru,1-3,8.1,2026-05-30,Deep Learning|Excel|GenAI Tools|Kubernetes|MLOps|Machine Learning|Pandas|Scikit-learn|Statistics
JOB00636,Business Analyst,Ironclad Technologies,Hyderabad,1-3,8.4,2026-05-11,Excel|Jira|Stakeholder Management|Statistics|Tableau
JOB00637,Data Analyst,Fintara,Mumbai,0-1,5.4,2026-08-15,A/B Testing|AWS|Kubernetes|Pandas|Statistics|Tableau
JOB00638,Data Engineer,TrueNorth Data,Delhi NCR,3-5,18.0,2026-07-13,AWS|Data Warehousing|GCP|GenAI Tools|Jenkins|Kafka|Kubernetes|Python|Spark
JOB00639,Data Engineer,CloudPeak Technologies,Gurugram,1-3,9.6,2026-07-07,AWS|Data Warehousing|Docker|ETL|GCP|Kafka|MLOps|Python
JOB00640,Data Scientist,Northbridge Analytics,Delhi NCR,5-8,35.0,2026-08-14,AWS|Deep Learning|Excel|MLOps|Machine Learning|Pandas|PyTorch|SQL|Scikit-learn
JOB00641,ML Engineer,BrightWave Solutions,Noida,3-5,17.6,2026-06-30,AWS|Docker|GenAI Tools|Kubernetes|Machine Learning|PyTorch|Python
JOB00642,DevOps Engineer,Pinnacle Cloud,Mumbai,1-3,10.9,2026-04-03,CI/CD|Docker|GCP|GenAI Tools|Jenkins|Kubernetes|Linux|Terraform
JOB00643,DevOps Engineer,Vertex Software,Mumbai,8+,42.3,2026-07-21,AWS|CI/CD|Docker|GCP|GenAI Tools|Kubernetes|Linux|Terraform
JOB00644,Data Scientist,DataNest,Kolkata,0-1,6.6,2026-05-21,AWS|Deep Learning|GenAI Tools|Python|SQL
JOB00645,Data Engineer,CloudPeak Technologies,Kolkata,3-5,17.1,2026-04-26,AWS|Airflow|ETL|GCP|Kafka|Python|Redux
JOB00646,Data Engineer,BrightWave Solutions,Gurugram,8+,50.3,2026-07-19,AWS|Data Warehousing|Docker|ETL|MLOps|SQL|Spark|TypeScript
JOB00647,Data Engineer,Meridian Softworks,Bengaluru,1-3,13.1,2026-05-18,Airflow|Data Warehousing|Docker|GCP|Jenkins|Kubernetes|MLOps|Python|Spark
JOB00648,Data Analyst,Vertex Software,Chennai,1-3,7.1,2026-08-23,MLOps|Pandas|Python|SQL|Statistics|TypeScript
JOB00649,Backend Developer,PixelForge,Bengaluru,3-5,12.5,2026-06-13,AWS|Docker|Microservices|MongoDB|Node.js|REST API|Redis|Redux|TypeScript
JOB00650,Data Scientist,Ironclad Technologies,Pune,1-3,7.9,2026-06-20,AWS|Excel|GenAI Tools|Kubernetes|MLOps|Pandas|PyTorch|Python|Statistics|TypeScript
JOB00651,ML Engineer,Pinnacle Cloud,Noida,0-1,4.9,2026-06-03,Deep Learning|Docker|Excel|GenAI Tools|Jenkins|MLOps|Machine Learning|PyTorch|SQL|TypeScript
JOB00652,DevOps Engineer,ByteBloom,Pune,1-3,11.6,2026-08-28,AWS|Docker|Excel|GCP|GenAI Tools|Jenkins|Kubernetes|Python|TypeScript
JOB00653,Full Stack Developer,Arclight IT,Gurugram,5-8,20.3,2026-06-01,Docker|GenAI Tools|Jenkins|Kubernetes|Node.js|REST API|SQL|TypeScript
JOB00654,Data Scientist,Innotech Systems,Remote,8+,39.0,2026-06-29,GenAI Tools|Kubernetes|MLOps|Pandas|Python|SQL|Statistics
JOB00655,MERN Stack Developer,Innotech Systems,Hyderabad,1-3,6.6,2026-05-15,AWS|GenAI Tools|JavaScript|Jenkins|MLOps|MongoDB|Node.js|Redux|TypeScript
JOB00656,DevOps Engineer,Lumen Digital,Delhi NCR,8+,39.8,2026-07-09,AWS|CI/CD|Excel|GCP|Jenkins|Kubernetes|MLOps|Python|Terraform|TypeScript
JOB00657,Data Scientist,ByteBloom,Delhi NCR,1-3,7.8,2026-07-17,AWS|Deep Learning|MLOps|Pandas|Statistics
JOB00658,Data Analyst,Fintara,Kolkata,5-8,26.5,2026-04-15,A/B Testing|AWS|GenAI Tools|Kubernetes|Looker|Pandas|Power BI|Redux|SQL
JOB00659,Data Scientist,Ironclad Technologies,Noida,3-5,19.3,2026-06-10,Deep Learning|GenAI Tools|Jenkins|MLOps|PyTorch|Python|TypeScript
JOB00660,Data Analyst,Pinnacle Cloud,Hyderabad,0-1,5.2,2026-05-10,Excel|GenAI Tools|Power BI|SQL
JOB00661,Product Analyst,GreenPath Analytics,Delhi NCR,3-5,12.4,2026-08-11,A/B Testing|AWS|Excel|GenAI Tools|Power BI|Product Metrics|Python|Statistics|Tableau|TypeScript
JOB00662,Full Stack Developer,Meridian Softworks,Bengaluru,1-3,10.2,2026-05-13,Docker|GenAI Tools|JavaScript|Jenkins|Kubernetes|MLOps|MongoDB|Node.js|REST API|Redux|SQL|TypeScript
JOB00663,Product Analyst,GreenPath Analytics,Hyderabad,3-5,15.1,2026-07-18,A/B Testing|Excel|Jenkins|MLOps|Power BI|Product Metrics|SQL|Statistics|Tableau|TypeScript
JOB00664,Data Engineer,Arclight IT,Chennai,1-3,8.7,2026-08-19,Airflow|Data Warehousing|Kafka|Spark
JOB00665,Data Engineer,Novara Systems,Gurugram,1-3,8.5,2026-08-17,Docker|GCP|GenAI Tools|MLOps|Python|SQL|TypeScript
JOB00666,Data Scientist,Fintara,Hyderabad,3-5,22.3,2026-07-29,AWS|Deep Learning|GenAI Tools|Machine Learning|PyTorch|Python|SQL|Scikit-learn|TypeScript
JOB00667,Business Analyst,PixelForge,Kolkata,8+,24.1,2026-03-18,Power BI|Stakeholder Management|Statistics|Tableau
JOB00668,ML Engineer,Pinnacle Cloud,Remote,1-3,9.7,2026-05-01,AWS|GenAI Tools|Jenkins|Kubernetes|Machine Learning|PyTorch
JOB00669,Data Scientist,Novara Systems,Hyderabad,0-1,6.7,2026-08-10,Deep Learning|Excel|GenAI Tools|Kubernetes|MLOps|Machine Learning|Python|SQL|Scikit-learn|TypeScript
JOB00670,ML Engineer,Fintara,Chennai,3-5,21.2,2026-03-24,Docker|MLOps|Machine Learning|Python|Redux|TypeScript
JOB00671,Full Stack Developer,PixelForge,Gurugram,8+,29.9,2026-07-09,AWS|Docker|Kubernetes|MongoDB|React|Redux|SQL
JOB00672,Data Scientist,Northbridge Analytics,Delhi NCR,1-3,12.4,2026-07-24,Deep Learning|Kubernetes|Machine Learning|PyTorch|Python
JOB00673,Data Scientist,Quantify Labs,Mumbai,5-8,30.6,2026-04-06,Jenkins|Machine Learning|PyTorch|Python|SQL|TypeScript
JOB00674,ML Engineer,DataNest,Mumbai,3-5,15.0,2026-07-12,Deep Learning|Docker|GenAI Tools|Jenkins|MLOps|Python|TypeScript
JOB00675,Backend Developer,BrightWave Solutions,Gurugram,1-3,8.5,2026-06-24,AWS|Docker|Excel|GenAI Tools|Jenkins|Microservices|MongoDB|REST API|SQL
JOB00676,Data Analyst,Skyline InfoTech,Mumbai,0-1,4.9,2026-07-18,Excel|Kubernetes|Looker|Pandas|Python|SQL|Statistics|Tableau|TypeScript
JOB00677,Business Analyst,DataNest,Delhi NCR,0-1,4.3,2026-05-04,Excel|GenAI Tools|Jira|Kubernetes|MLOps|Power BI|Requirements Gathering|SQL|Stakeholder Management|Tableau
JOB00678,Data Analyst,DataNest,Hyderabad,1-3,9.0,2026-08-20,AWS|Excel|Kubernetes|Looker|MLOps|Power BI|SQL|Statistics|TypeScript
JOB00679,ML Engineer,DataNest,Hyderabad,3-5,16.2,2026-06-30,AWS|Deep Learning|Kubernetes|MLOps|Machine Learning|PyTorch|SQL
JOB00680,Product Analyst,Vertex Software,Hyderabad,3-5,13.1,2026-06-05,A/B Testing|AWS|Excel|GenAI Tools|Jenkins|Power BI|Product Metrics|Python|Tableau
JOB00681,ML Engineer,TrueNorth Data,Gurugram,1-3,11.1,2026-07-23,AWS|Deep Learning|Docker|Excel|GenAI Tools|Kubernetes|PyTorch
JOB00682,Data Scientist,PixelForge,Hyderabad,3-5,18.1,2026-03-15,GenAI Tools|Jenkins|MLOps|Machine Learning|Pandas|Redux|SQL|Scikit-learn|Statistics
JOB00683,MERN Stack Developer,Novara Systems,Kolkata,8+,31.7,2026-06-19,AWS|Excel|Express.js|JavaScript|Kubernetes|MongoDB|Node.js|REST API
JOB00684,Data Engineer,Innotech Systems,Delhi NCR,3-5,16.4,2026-07-17,Airflow|Data Warehousing|ETL|GenAI Tools|Spark
JOB00685,Data Engineer,Fintara,Mumbai,8+,43.6,2026-03-23,Airflow|Data Warehousing|Docker|ETL|Excel|Jenkins|Python|Spark
JOB00686,Product Analyst,Arclight IT,Bengaluru,0-1,3.9,2026-07-09,AWS|Excel|GenAI Tools|Jenkins|Kubernetes|MLOps|Python|SQL|Statistics|Tableau
